#1: Test Organism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2: Experimental Parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#3: Effect,,,,,,,,#4: Particle Characteristics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#5: Quality Criteria,,,,,,,,,,,,,,,,,,
source,doi,article,particle.1,particle.2,particle.3,particle.4,particle.5,particle.6,particle.7,design.1,design.2,design.3,design.4,design.5,design.6,design.7,design.8,design.9,design.10,design.11,design.12,design.13,risk.1,risk.2,risk.3,risk.4,risk.5,risk.6,pass.all.red,authors,year,context,genus,species,life.stage,invitro.invivo,sex,exposure.route,exposure.category,leachate,mix,negative.control,reference.material,exposure.media,solvent,detergent,media.sal,media.ph,media.temp,media.temp.min,media.temp.max,exposure.duration.d,treatment,replicates,dosing.frequency,sample.size,dose.ug.g.food.nominal,dose.uM.nominal,dose.ug.cm2.nominal,dose.particles.day.nominal,dose.particles.kg.bw.nominal,dose.mg.day.nominal,dose.particles.L.nominal,dose.mg.L.air.nominal,dose.mg.mL.nominal,dose.mg.kg.day.bw.nominal,dose.cm2.mL.nominal,chem,chem.dose.ug.L.nominal,dose.ug.g.food.measured,dose.uM.measured,dose.ug.cm2.measured,dose.particles.day.measured,dose.mg.day.measured,dose.particles.L.measured,dose.mg.L.air.measured,dose.mg.mL.measured,dose.mg.kg.day.bw.measured,dose.cm2.mL.measured,chem.dose.ug.L.measured,dose.particles.L.master,dose.particles.L.master.reported.converted,dose.mg.mL.master,dose.mg.mL.master.reported.converted,effect,direction,stat.clarity,lvl1,lvl2,lvl3,bio.org,target.organelle.cell.tissue,polymer,density.g.cm3,density.mg.um3,density.reported.estimated,shape,charge,zetapotential,zeta.potential.media,functional.group,size.length.mm.nominal,size.length.min.mm.nominal,size.length.max.mm.nominal,size.length.mm.measured,size.length.min.mm.measured,size.length.max.mm.measured,size.width.mm.nominal,size.width.min.mm.nominal,size.width.max.mm.nominal,size.width.mm.measured,size.width.min.mm.measured,size.width.max.mm.measured,size.height.mm.nominal,size.height.min.mm.nominal,size.height.max.mm.nominal,size.height.mm.measured,size.height.min.mm.measured,size.height.max.mm.measured,size.length.um.used.for.conversion,csf,csf.calculated.estimated,particle.volume.um,mass.per.particle.mg,size.category,weathered.biofouled,size.valid,size.valid.method,size.validation.media,shape.valid,shape.valid.method,polymer.valid,polymer.valid.method,particle.source,part,sodium.azide,contaminant.screen,sol.rinse,clean.method,background.plastics,con.valid,particle.behavior,uptake.valid,tissue.distribution,fed,curator
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Mus,musculus,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,DMEM,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.00625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17154E+11,converted,0.00625,reported,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hepa1.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Mus,musculus,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,DMEM,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63431E+12,converted,0.0125,reported,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hepa1.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Mus,musculus,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,DMEM,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26862E+12,converted,0.025,reported,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hepa1.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Mus,musculus,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,DMEM,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53723E+12,converted,0.05,reported,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hepa1.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Mus,musculus,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,DMEM,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30745E+13,converted,0.1,reported,Y,decrease,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hepa1.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Rattus,norvegicus,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,dulbeccos.modified.minimal.medium,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.00625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17154E+11,converted,0.00625,reported,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,pc12.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Rattus,norvegicus,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,dulbeccos.modified.minimal.medium,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63431E+12,converted,0.0125,reported,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,pc12.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Rattus,norvegicus,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,dulbeccos.modified.minimal.medium,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26862E+12,converted,0.025,reported,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,pc12.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Rattus,norvegicus,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,dulbeccos.modified.minimal.medium,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53723E+12,converted,0.05,reported,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,pc12.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Rattus,norvegicus,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,dulbeccos.modified.minimal.medium,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30745E+13,converted,0.1,reported,Y,decrease,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,pc12.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Mus,musculus,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,DMEM,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.00625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17154E+11,converted,0.00625,reported,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,raw2647.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Mus,musculus,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,DMEM,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63431E+12,converted,0.0125,reported,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,raw2647.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Mus,musculus,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,DMEM,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26862E+12,converted,0.025,reported,Y,increase,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,raw2647.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Mus,musculus,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,DMEM,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53723E+12,converted,0.05,reported,Y,increase,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,raw2647.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Mus,musculus,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,DMEM,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30745E+13,converted,0.1,reported,Y,increase,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,raw2647.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Homo,sapiens,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,bronchial.epithelial.growth.medium,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.00625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17154E+11,converted,0.00625,reported,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,beas2b.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Homo,sapiens,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,bronchial.epithelial.growth.medium,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63431E+12,converted,0.0125,reported,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,beas2b.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Homo,sapiens,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,bronchial.epithelial.growth.medium,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26862E+12,converted,0.025,reported,Y,increase,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,beas2b.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Homo,sapiens,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,bronchial.epithelial.growth.medium,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53723E+12,converted,0.05,reported,Y,increase,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,beas2b.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Homo,sapiens,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,bronchial.epithelial.growth.medium,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30745E+13,converted,0.1,reported,Y,increase,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,beas2b.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Homo,sapiens,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,MCDB131.medium,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.00625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17154E+11,converted,0.00625,reported,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hmec.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Homo,sapiens,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,MCDB131.medium,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63431E+12,converted,0.0125,reported,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hmec.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Homo,sapiens,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,MCDB131.medium,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26862E+12,converted,0.025,reported,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hmec.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
"search,he",10.1021/nn700256c,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xia,2008,tox,Homo,sapiens,NA,invitro,NA,NA,In Vitro,NA,N,Y,N,MCDB131.medium,NA,NA,NA,NA,37,NA,NA,0.666666667,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53723E+12,converted,0.05,reported,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hmec.cells,PS,1.07,1.07E-09,estimated,sphere,positive,16.05,aqueous.solution,NH2,0.00006,NA,NA,NA,0.000063,0.000415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,NA,NA,0.007148128,7.6485E-12,2,N,Y,dynamic.light.scattering,aqueous.solution.culture.media,Y,TEM,N,NA,commercial,bangs.laboratories,unknown,N,NA,N,N,N,polydispersity.index.quantified,confocal.laser.scanning.microscopy,NA,NA,LTH.HD
